1 - min(mdcv$evaluation_log$val_merror),booster,max_depth,eta,subsample,colsample_bytree,min_child_weight
0.832,xgbtree,5,0.03999314766610041,0.824624786991626,0.8482564340345562,4
0.832,xgbtree,5,0.1702127030934207,0.9727505773073062,0.7300218896009028,10
0.832,xgbtree,7,0.07452372734202072,0.8365183334099129,0.84205737169832,5
0.832,xgbtree,10,0.06375946339219808,0.7527742700651288,0.6781562924385071,9
0.832,xgbtree,5,0.09452008694643153,0.8665122478967533,0.910755745973438,3
0.832,xgbtree,4,0.23586953847436234,0.7115892614703625,0.9316278560087085,3
0.832,xgbtree,5,0.04718360285973176,0.7103707930073142,0.6278694465756416,1
0.832,xgbtree,5,0.08502611524658277,0.8707233496475965,0.9441597370430828,3
0.832,xgbtree,10,0.12071484436513855,0.7020997851388528,0.9216344866901636,5
0.832,xgbtree,7,0.18439490315737203,0.827175684273243,0.6563614114187658,0
0.832,xgbtree,9,0.03130832588067278,0.7712887357920408,0.6880747754126787,10
0.832,xgbtree,5,0.047621575200464575,0.7247661906993016,0.8548627500422299,2
0.832,xgbtree,9,0.06690606797114014,0.7476110861636698,0.6148493808694183,2
0.832,xgbtree,5,0.04328436226816848,0.7652243376942351,0.8678758515045046,3
0.832,xgbtree,6,0.0943931898800656,0.9033675658982248,0.7967235897667706,6
0.832,xgbtree,4,0.23919138426426798,0.7932742190780118,0.7192117306403816,9
0.832,xgbtree,5,0.23912566098617388,0.7883518797345459,0.9352590152993798,9
0.832,xgbtree,3,0.17802951234858483,0.991916156327352,0.7679932175204158,1
0.832,xgbtree,5,0.16732754013035447,0.7514632958453148,0.9198098726570606,5
0.832,xgbtree,6,0.010103208443615586,0.8441313481191173,0.8761017660610377,2
0.832,xgbtree,3,0.05366056403378024,0.7883093046955764,0.8455293379724026,7
0.832,xgbtree,3,0.0992151896120049,0.867845322121866,0.9658240573480725,4
0.832,xgbtree,6,0.12768066553631796,0.8245584987802431,0.9117097088135779,1
0.832,xgbtree,3,0.11588710589800029,0.879035134986043,0.6076507377438247,5
0.832,xgbtree,7,0.2120562407025136,0.7333829067414626,0.740739824809134,8
0.832,xgbtree,4,0.16236190233845263,0.7717567630345001,0.8533066028729082,8
0.832,xgbtree,9,0.05958297731354833,0.8436578018125147,0.6565036664716899,10
0.832,xgbtree,9,0.19218306296272203,0.8830700273392722,0.6472881464287639,7
0.832,xgbtree,4,0.2339184210379608,0.7779934594640507,0.6436413792893291,6
0.832,xgbtree,4,0.2674830360384658,0.9711807425366714,0.8931130202487111,5
0.832,xgbtree,7,0.19895680010784417,0.949654852761887,0.9599186986684799,2
0.832,xgbtree,8,0.04884180294116959,0.7402733977651224,0.693943037185818,5
0.832,xgbtree,3,0.1593449138919823,0.7343451348366216,0.760063316859305,0
0.832,xgbtree,4,0.16145516030024737,0.8686252808431163,0.9872328457422554,0
0.832,xgbtree,7,0.2656201338977553,0.8931581194279715,0.6165889402851462,7
0.832,xgbtree,10,0.06192730573937297,0.9173246702412143,0.6751890999265016,7
0.832,xgbtree,6,0.22453266735887153,0.8986770991235972,0.7123917604796588,1
0.832,xgbtree,3,0.12530031100381164,0.9708853077609092,0.7972200841642916,3
0.832,xgbtree,8,0.08465383006026968,0.714428119524382,0.7335737952962518,10
0.832,xgbtree,8,0.045505415853112935,0.7323756244499235,0.845134426560253,10
0.832,xgbtree,4,0.15262205562554298,0.9465648497687653,0.9180733010172843,5
0.832,xgbtree,6,0.1911787209683098,0.7037525635212659,0.8147684036754071,4
0.832,xgbtree,4,0.2219575936626643,0.8252510946709662,0.6452915156260133,1
0.832,xgbtree,4,0.20158798345830292,0.7043622341705486,0.6973597847856581,5
0.832,xgbtree,10,0.283442508187145,0.8503344374476001,0.7979399984702468,4
0.832,xgbtree,6,0.06323212763061746,0.9920146257383748,0.686223520245403,6
0.832,xgbtree,6,0.22739882076159118,0.7669830538332462,0.7704707114957273,0
0.832,xgbtree,4,0.1761657404038124,0.981020077271387,0.7188016442582011,9
0.832,xgbtree,10,0.039960912857204677,0.9234836248680949,0.792021073307842,0
0.832,xgbtree,3,0.16175309384940192,0.8164155747741461,0.9579763396643102,8
0.832,xgbtree,10,0.11054161686683073,0.8394957025535404,0.6979515434242785,9
0.832,xgbtree,3,0.20364444158039988,0.8516633641673252,0.6244616236537694,9
0.832,xgbtree,4,0.16525662038475275,0.8100882143015041,0.8018633488565683,5
0.832,xgbtree,10,0.05537741660606116,0.7111709180986509,0.7051180652342737,9
0.832,xgbtree,10,0.030832479589153083,0.7862775664310901,0.6513894704170525,6
0.832,xgbtree,9,0.2925325856753625,0.9753023473545909,0.9759197705425322,4
0.832,xgbtree,7,0.2178513892646879,0.8963190534384922,0.9190458534285426,3
0.832,xgbtree,7,0.1361142928781919,0.7142382702557369,0.6022797862999141,3
0.832,xgbtree,10,0.10255274521652608,0.7117040586890653,0.8571243815124034,5
0.832,xgbtree,8,0.021007212607655673,0.7739412127295509,0.903759948629886,2
0.832,xgbtree,10,0.015593226202763617,0.7951956046279519,0.6090061627328396,5
0.832,xgbtree,3,0.1378206128673628,0.8549996018409729,0.9889030913822353,0
0.832,xgbtree,6,0.1918912981892936,0.9198053935309872,0.6051391864195466,0
0.832,xgbtree,5,0.07394960055127739,0.7931077477755024,0.6891045403666795,1
0.832,xgbtree,5,0.03523145468672737,0.9123243218520656,0.929820392280817,2
0.832,xgbtree,10,0.10176342483609914,0.7706945676123723,0.7538867025636137,7
0.832,xgbtree,3,0.29341907185269517,0.9551565592410043,0.803081229981035,9
0.832,xgbtree,4,0.028475379655137655,0.7879135346971452,0.6239844302646815,4
0.832,xgbtree,7,0.05431700276909396,0.7746811759425327,0.6646778272464872,2
0.832,xgbtree,3,0.19734535209601745,0.8871217377018183,0.9065753924660385,8
0.832,xgbtree,8,0.21030092215631158,0.7237223679898306,0.9577623688615858,3
0.832,xgbtree,3,0.14504057347308844,0.909540096973069,0.7508986342698336,1
0.832,xgbtree,3,0.25767517371335996,0.9238455133279786,0.9078178809955716,10
0.832,xgbtree,8,0.025741704662796107,0.8109068149933591,0.8115334042347968,0
0.832,xgbtree,4,0.05418193675577641,0.7336625786498189,0.6052109185606241,1
0.832,xgbtree,6,0.29176672427915035,0.9304504584753885,0.8137547994032502,2
0.832,xgbtree,8,0.03950781475752592,0.7605054999236017,0.7808266048319638,5
0.832,xgbtree,4,0.033303930331021546,0.8394703522557392,0.7331319931894541,3
0.832,xgbtree,4,0.23261754263658077,0.8645394300110638,0.7335576337762177,9
0.832,xgbtree,3,0.23337758312467485,0.8089932502480224,0.6016580400057137,5
0.832,xgbtree,7,0.031326784875709564,0.7540222428971901,0.8561781201511621,9
0.832,xgbtree,8,0.2928340091765858,0.9957992895739153,0.6427638791501522,9
0.832,xgbtree,4,0.15638476635096596,0.9559569909004495,0.6338930119760334,10
0.832,xgbtree,10,0.17689057151786983,0.8944160699378699,0.8250735928304493,3
0.832,xgbtree,10,0.17277363946894184,0.7032188393408432,0.8594234421849251,9
0.832,xgbtree,10,0.15269951369613408,0.7447694135364145,0.7343229097314179,9
0.832,xgbtree,5,0.04883872601436451,0.9114648352144286,0.6289413103833794,6
0.832,xgbtree,7,0.19888232639292255,0.8702821435173973,0.9795157773420214,3
0.832,xgbtree,4,0.10984127794159575,0.761092492355965,0.6685552562586963,9
0.832,xgbtree,5,0.0383164248499088,0.8069286561803892,0.9690536064095795,1
0.832,xgbtree,10,0.26241772722220047,0.809591605188325,0.8505431625992059,6
0.832,xgbtree,9,0.07267885287292301,0.790030050673522,0.9571489004418254,7
0.832,xgbtree,4,0.07578669627662747,0.7062188689596951,0.8085006333887577,0
0.832,xgbtree,7,0.1293508995277807,0.8396333566633984,0.9177145371213555,3
0.832,xgbtree,9,0.17898551465477794,0.7745008761063218,0.9867121675051749,2
0.832,xgbtree,5,0.19610340025275946,0.9246614148374647,0.7672571921721101,6
0.832,xgbtree,8,0.14855026972945778,0.7031043530907481,0.7010059176012874,4
0.832,xgbtree,10,0.1718524910393171,0.8012148589827119,0.778776687104255,6
0.832,xgbtree,9,0.19308381664101035,0.9578201146796346,0.6610793022438883,7
0.832,xgbtree,6,0.12539576791459695,0.797760687302798,0.7019754472188652,8
0.832,xgbtree,10,0.2933575100894086,0.9031711093150079,0.9912722096778452,5
0.832,xgbtree,10,0.03753540670266375,0.7166483261389658,0.7279716977849603,10
0.832,xgbtree,5,0.19220172350760548,0.9490876432973891,0.8208674308843911,9
0.832,xgbtree,10,0.1552743865852244,0.7474212786648422,0.8262180853635073,3
0.832,xgbtree,7,0.19015333460411057,0.9916444119531661,0.7353409924544394,9
0.832,xgbtree,7,0.18856403756188228,0.7759144129697233,0.6643922660499811,1
0.832,xgbtree,8,0.2807702666008845,0.7488589284475893,0.6142007696442305,6
0.832,xgbtree,9,0.11165728763677178,0.8102955164387822,0.8415256608277559,0
0.832,xgbtree,10,0.15798068206058816,0.8655934546142816,0.7449822320602835,4
0.832,xgbtree,3,0.04823734070407227,0.707028040708974,0.8305293813347816,3
0.832,xgbtree,4,0.19693330723559482,0.8608718101633712,0.6550510443747043,5
0.832,xgbtree,5,0.15874212954891845,0.7382395009510219,0.9906086125411093,4
0.832,xgbtree,7,0.012603444689884781,0.7634219190105795,0.942149031162262,1
0.832,xgbtree,9,0.19429957665968686,0.7905106303747743,0.9196041118353605,8
0.832,xgbtree,4,0.27950365221360696,0.7289251054637134,0.7806719241663813,3
0.832,xgbtree,7,0.25558718597050756,0.8194990328280255,0.7340013450942934,4
0.832,xgbtree,8,0.2783813810069114,0.9202068579848856,0.7066801020875573,3
0.832,xgbtree,10,0.1215067212213762,0.7025312691694126,0.9385882017202676,10
0.832,xgbtree,4,0.06666268609929829,0.7087386155966668,0.8890047006309032,5
0.832,xgbtree,4,0.26165555793559175,0.9644869877723977,0.7685775526799261,1
0.832,xgbtree,4,0.2082068867026828,0.9999482431448996,0.8881839488632977,0
0.832,xgbtree,6,0.2522946383035741,0.7947476114612072,0.602743458468467,5
0.832,xgbtree,4,0.2635938020423055,0.8403921957826241,0.7510379888117313,0
0.832,xgbtree,7,0.25038526396732774,0.8512121519306675,0.6711706131696701,7
0.832,xgbtree,9,0.28864147858228534,0.9574681788915769,0.6223473352380097,1
0.832,xgbtree,6,0.2610250358097255,0.7537809701636433,0.6745433188974858,6
0.832,xgbtree,3,0.095006157385651,0.9078820020193235,0.9312792979180813,1
0.832,xgbtree,7,0.1679960601753555,0.7431314937537535,0.7458757439628243,4
0.832,xgbtree,5,0.13157529350602998,0.9196657469030469,0.6214811632409691,6
0.832,xgbtree,6,0.10947211789200081,0.8314286778680979,0.7740978145040571,4
0.832,xgbtree,3,0.22254131598165258,0.860768316150643,0.6591128187254071,3
0.832,xgbtree,3,0.1481127634178847,0.8135597952641547,0.64112534141168,0
0.832,xgbtree,3,0.24129943712148816,0.9229628189466894,0.6202758803032339,6
0.832,xgbtree,9,0.06848106530494988,0.7211018688511103,0.9442996642552316,6
0.832,xgbtree,4,0.2026098477980122,0.7828205175232141,0.915357316751033,5
0.832,xgbtree,4,0.23977191797690464,0.9417285518487916,0.6932849653996527,7
0.832,xgbtree,8,0.07244716285029426,0.8746159054106102,0.7219405455514789,6
0.832,xgbtree,3,0.11982182817533611,0.8128544236766174,0.9841093198396266,3
0.832,xgbtree,7,0.17880731400335206,0.818930763262324,0.9573009487241506,4
0.832,xgbtree,6,0.28679875654401255,0.8526936317328364,0.8403009834699333,10
0.832,xgbtree,10,0.23354325250722469,0.8042257417691872,0.6863709148950875,3
0.832,xgbtree,6,0.25518748413072895,0.7607262006029486,0.7019788003526628,3
0.832,xgbtree,5,0.13927361143752934,0.9063049291959032,0.7799078876152634,0
0.832,xgbtree,4,0.07430817967280745,0.7612402081722394,0.7823784991167486,4
0.832,xgbtree,6,0.1717394194146618,0.7701158784329891,0.9821734866127372,9
0.832,xgbtree,7,0.01467173253884539,0.7929120026063173,0.9748161403462291,2
0.832,xgbtree,7,0.2915981261781417,0.9364699892234057,0.7095535971224308,3
0.832,xgbtree,5,0.2372669419669546,0.978834418556653,0.9496239961124957,9
0.832,xgbtree,5,0.11643271618755532,0.9043418468208984,0.9204000829719007,4
0.832,xgbtree,6,0.05976858264300972,0.7896477479487657,0.8464851971715689,6
0.832,xgbtree,5,0.014860545650590211,0.7090986981755122,0.8732241993770002,0
0.832,xgbtree,3,0.05057105673709884,0.8724632753059268,0.8371528598479927,3
0.832,xgbtree,6,0.16275863298913465,0.74085273751989,0.6555471668019891,7
0.832,xgbtree,4,0.29518980683526025,0.7099826817633583,0.7346956088207662,0
0.832,xgbtree,9,0.1173867726093158,0.7241939614526927,0.602637585811317,5
0.832,xgbtree,7,0.0796879429137334,0.8425492217065766,0.6770553472451866,1
0.832,xgbtree,8,0.13145963529124854,0.7398837403394282,0.7124250289052725,2
0.832,xgbtree,4,0.23529595934553071,0.7642388936132192,0.6089009386487305,9
0.832,xgbtree,6,0.1487008491391316,0.8924519383581355,0.6272525945678353,4
0.832,xgbtree,8,0.031469006347469984,0.837648493074812,0.9735034819692373,1
0.832,xgbtree,4,0.2882971511618234,0.9705834884895012,0.8657332678325473,6
0.832,xgbtree,9,0.2013864393508993,0.955024843569845,0.6044128240086138,3
0.832,xgbtree,8,0.29579872349277136,0.7726914584636688,0.7807498469017446,3
0.832,xgbtree,7,0.010024656534660607,0.7484254750888795,0.7287230357527733,2
0.832,xgbtree,10,0.1544351324834861,0.7584940916858613,0.8907381581142544,6
0.832,xgbtree,5,0.1303615837590769,0.7203978976001962,0.9227100647054612,4
0.832,xgbtree,3,0.2520433479128405,0.9753725739428774,0.8708066444844007,3
0.832,xgbtree,3,0.21966154422378167,0.9715473629301414,0.9182096597738564,2
0.832,xgbtree,3,0.22705807606689632,0.8688172844005748,0.8314639870077372,0
0.832,xgbtree,6,0.106433500952553,0.7026424288516864,0.7436761503107846,3
0.832,xgbtree,7,0.07356848613126203,0.7820537694497034,0.886271925829351,2
0.832,xgbtree,5,0.2691321834595874,0.8182395488489419,0.9776071420870721,8
0.832,xgbtree,7,0.22492733031744136,0.7278779311105609,0.6668589977547527,7
0.832,xgbtree,5,0.24821288193576038,0.773872333811596,0.8922840667888522,4
0.832,xgbtree,7,0.12414608506485819,0.7526193066267296,0.6894556327722967,4
0.832,xgbtree,4,0.03270849529886618,0.7768480809871107,0.6527682636864484,1
0.832,xgbtree,7,0.10186333508696406,0.8199975551106036,0.7607937753200531,6
0.832,xgbtree,9,0.21629017368657513,0.8996074891183525,0.8305581249296665,7
0.832,xgbtree,8,0.17701722530648112,0.9472936427686364,0.9157014704309404,1
0.832,xgbtree,10,0.12215505441185086,0.7021990839391946,0.676065044105053,2
0.832,xgbtree,3,0.10472459889715537,0.8186417141696438,0.6749395427294075,3
0.832,xgbtree,10,0.26724436881253494,0.7874089921126142,0.6396652830764651,0
0.832,xgbtree,5,0.19187459743814542,0.8069481734419242,0.6223764359019697,2
0.832,xgbtree,3,0.06221540980041027,0.7708829333540052,0.6128742557950317,0
0.832,xgbtree,10,0.03669995254138485,0.8168345213634893,0.6036846694536507,4
0.832,xgbtree,7,0.29768971688812595,0.7051129440311342,0.7478105690330267,9
0.832,xgbtree,4,0.2513817639509216,0.9829523249994964,0.7504538560286165,2
0.832,xgbtree,3,0.1774439261830412,0.7909647081047296,0.8462083179503679,9
0.832,xgbtree,5,0.0784191682632081,0.7212590795475989,0.872385582420975,10
0.832,xgbtree,4,0.2078809138899669,0.7059415363706648,0.7455001861788333,7
0.832,xgbtree,9,0.2254536420572549,0.7505216696299613,0.7629320047795772,5
0.832,xgbtree,4,0.2948503911541775,0.7983158385613933,0.6459257989190519,6
0.832,xgbtree,3,0.19491540286457165,0.9845783748896793,0.7778267294168473,3
0.832,xgbtree,7,0.24944682870525867,0.7800651472760364,0.868992898799479,7
0.832,xgbtree,6,0.04676131244748831,0.8630509585840627,0.6938015759922564,8
0.832,xgbtree,4,0.2014124959311448,0.9889697300968692,0.9760258955880999,5
0.832,xgbtree,5,0.1874330527172424,0.9444999003084377,0.7017880351282656,6
0.832,xgbtree,10,0.18274350762832908,0.8134835610166191,0.8812357501126826,6
0.832,xgbtree,5,0.06126695794984698,0.7967798366444185,0.9439345438033342,1
0.832,xgbtree,8,0.25316634368617086,0.9093634063145146,0.6141148338094353,6
0.832,xgbtree,9,0.27619921708945183,0.9965836931485683,0.7237509944476187,8
0.832,xgbtree,5,0.28680994225665923,0.9735661329934373,0.8228104714304209,4
0.832,xgbtree,8,0.0876620639511384,0.7322859420673922,0.8991153158247471,0
0.832,xgbtree,3,0.2509820309840142,0.9971902702469378,0.8707589231431484,6
0.832,xgbtree,4,0.17409078763565047,0.7454094200395047,0.6389186649583279,2
0.832,xgbtree,8,0.04949075685115531,0.8499562361277639,0.956963692046702,1
0.832,xgbtree,3,0.060327340194489806,0.7082733971998095,0.8952250842005014,4
0.832,xgbtree,8,0.14757586122956126,0.8268862114055082,0.7382013536058366,3
0.832,xgbtree,3,0.21815148557536304,0.9105510042980314,0.7627761736512184,4
0.832,xgbtree,5,0.11863271115580573,0.902420550887473,0.6525313957594335,7
0.832,xgbtree,4,0.16959851069143042,0.8491083721164614,0.9694840505719184,3
0.832,xgbtree,9,0.2122030488005839,0.7107133050914853,0.8532868989743292,5
0.832,xgbtree,5,0.27258008750388396,0.9779647305142134,0.6252971513196826,3
0.832,xgbtree,3,0.08180808106437325,0.9326408303342759,0.9818418278358877,3
0.832,xgbtree,4,0.16629713500617072,0.7306095029693096,0.9188764807768166,3
0.832,xgbtree,3,0.12053178835427387,0.7293535039760172,0.6839873817749321,1
0.832,xgbtree,6,0.16793592222500592,0.7614935013931244,0.6409855435602366,1
0.832,xgbtree,6,0.17278604116523638,0.7306381875881924,0.7994664849713444,4
0.832,xgbtree,10,0.2755744982487522,0.7553692070534452,0.9340620638802648,4
0.832,xgbtree,4,0.10718824496725574,0.8511815959820523,0.7167156146839261,10
0.832,xgbtree,9,0.11792996943229808,0.8912533719558269,0.6940927520394325,7
0.832,xgbtree,10,0.0894835735601373,0.815035669109784,0.7986110947094858,10
0.832,xgbtree,9,0.24419399102451278,0.8239949971903116,0.9366796384565532,4
0.832,xgbtree,9,0.26090402588946743,0.7053262251894921,0.7988112723454833,2
0.832,xgbtree,5,0.019307919854763895,0.9697597987949849,0.8359103007242084,1
0.832,xgbtree,10,0.19249652260215952,0.8150769597617908,0.6066047059372067,10
0.832,xgbtree,7,0.11741081564920022,0.7417673017829656,0.6112138601951301,8
0.832,xgbtree,7,0.0689200230455026,0.8671026143943891,0.6192412945441902,0
0.832,xgbtree,9,0.017346456260420383,0.718765554507263,0.7167147371917963,3
0.832,xgbtree,8,0.2919467031606473,0.7954074300592765,0.6507422902621328,3
0.832,xgbtree,3,0.268547896463424,0.9772691010031849,0.9847845665179193,1
0.832,xgbtree,9,0.08909221669426187,0.7856526961084455,0.9106566173024475,6
0.832,xgbtree,7,0.2972561068693176,0.925682578398846,0.6743037551641464,3
0.832,xgbtree,5,0.21366193033056333,0.8606936750235036,0.8954560123383999,1
0.832,xgbtree,7,0.0450479061412625,0.9925215557683259,0.7125147376209497,5
0.832,xgbtree,6,0.18904202534584327,0.8225785001181066,0.8645830807276069,5
0.832,xgbtree,6,0.020614034163299946,0.7863884302321821,0.9665896254591644,3
0.832,xgbtree,5,0.12043999944813548,0.734601265261881,0.9480217388831079,0
0.832,xgbtree,10,0.03660739801591262,0.8142017632024362,0.8619752872735262,2
0.832,xgbtree,3,0.06368249241728335,0.8117727689677849,0.9128598700277507,10
0.832,xgbtree,10,0.2643686434463598,0.9812383689219132,0.8105529870837926,3
0.832,xgbtree,4,0.1787630440015346,0.7038074198644608,0.8191815580241382,6
0.832,xgbtree,8,0.12564648633589967,0.9693242176203057,0.7225449714809656,1
0.832,xgbtree,4,0.18846900961128996,0.9567688014823943,0.8669502871111034,5
0.832,xgbtree,6,0.24554818756412713,0.8389363914262503,0.7332689086906612,3
0.832,xgbtree,9,0.17132159321336077,0.985278399172239,0.8067741815932095,5
0.832,xgbtree,5,0.1650247031543404,0.8095782927703112,0.9975682134740055,3
0.832,xgbtree,9,0.08446732953889294,0.823930833581835,0.9953180445358157,1
0.832,xgbtree,6,0.23174915901152415,0.7974271458107978,0.7752177978865802,6
0.832,xgbtree,8,0.14028517148224637,0.9558313245186583,0.8636272136121987,7
0.832,xgbtree,5,0.24842517948709428,0.9752778263762594,0.6678311963565647,0
0.832,xgbtree,8,0.08379563864553347,0.7016448324779048,0.765673853829503,2
0.832,xgbtree,4,0.23282518840394914,0.7092893520370125,0.6316346104256808,2
0.832,xgbtree,8,0.24158797277603297,0.8895996834384278,0.6803857933729887,0
0.832,xgbtree,6,0.10267948880791664,0.9143355498788879,0.7392991467379033,5
0.832,xgbtree,8,0.27597168405773115,0.9226507861865685,0.6015091644600034,10
0.832,xgbtree,6,0.01637248245999217,0.7253487383481114,0.7488554523326456,6
0.832,xgbtree,10,0.20338163523236288,0.942590909358114,0.9858527249656618,3
0.832,xgbtree,3,0.23480848588980735,0.7051207665819674,0.9522252700291574,10
0.832,xgbtree,9,0.0953795732767321,0.7970159666612744,0.8055894787423312,0
0.832,xgbtree,9,0.22520443124230952,0.8109344306401908,0.9675381205976009,5
0.832,xgbtree,7,0.23468651372939348,0.9417482241056859,0.7149453905411065,10
0.832,xgbtree,7,0.2926681016478687,0.8757105083437636,0.7071640653535723,4
0.832,xgbtree,3,0.15194903126219286,0.9369935549562797,0.9663471177220344,7
0.832,xgbtree,9,0.14061233806423842,0.8214349347865209,0.935563312470913,3
0.832,xgbtree,9,0.09774145314935594,0.7172685280907899,0.9113217833451926,9
0.832,xgbtree,9,0.29366022580536083,0.9333165836986155,0.9154562762007117,4
0.832,xgbtree,5,0.20517021828098223,0.9635565166827291,0.9722582079470158,9
0.832,xgbtree,6,0.22452383474912493,0.7315582668641581,0.8520155255682766,8
0.832,xgbtree,3,0.2158359199669212,0.8650963163934648,0.7085802027024328,6
0.832,xgbtree,3,0.1683686941745691,0.9475457166321576,0.8796587119810283,3
0.832,xgbtree,10,0.13520888086641208,0.9263228321680799,0.783396553993225,5
0.832,xgbtree,10,0.18342716011684387,0.866496085980907,0.773239372484386,4
0.832,xgbtree,5,0.2357201941567473,0.7375861000968142,0.8178516166284681,2
0.832,xgbtree,9,0.2478082684241235,0.8786797387292609,0.6888970701955259,1
0.832,xgbtree,3,0.08214286751346661,0.7590247937012463,0.8387842429801822,7
0.832,xgbtree,3,0.15247977568069473,0.8395960144465788,0.7765748026780784,4
0.832,xgbtree,5,0.11063451392576097,0.9130818034522236,0.8866555866785347,5
0.832,xgbtree,10,0.059050073171965776,0.92327160902787,0.993405576236546,1
0.832,xgbtree,7,0.024406067454256115,0.9687592942500487,0.7724560918286443,1
0.832,xgbtree,7,0.26259585495106874,0.864732782705687,0.9585875602439046,2
0.832,xgbtree,7,0.05319854176603257,0.8454040443524717,0.7553030694834888,1
0.832,xgbtree,8,0.1771285455743782,0.793090419867076,0.6274240656755864,2
0.832,xgbtree,8,0.14925267972284928,0.888513969653286,0.6688553576357662,9
0.832,xgbtree,9,0.27653605772648004,0.9109031573869288,0.8538679824210703,2
0.832,xgbtree,8,0.17785611999453976,0.7418652288848534,0.7662401845678687,3
0.832,xgbtree,5,0.036371518997475503,0.8889926933217793,0.8586129318922757,2
0.832,xgbtree,10,0.055481312344782055,0.8076888978714123,0.6435716764070093,6
0.832,xgbtree,10,0.0956719532329589,0.719288383400999,0.8815063355490564,5
0.832,xgbtree,8,0.25316321260761465,0.7623490975005551,0.728131384961307,5
0.832,xgbtree,10,0.19635816033929587,0.7119359309785067,0.9949150283820927,2
0.832,xgbtree,3,0.08941931210923938,0.8830114407697692,0.6330134299583733,9
0.832,xgbtree,10,0.0902793838456273,0.9264451383147388,0.7293391554616392,9
0.832,xgbtree,7,0.2566347619937733,0.9496913000009954,0.65058006150648,1
0.832,xgbtree,3,0.12042659979313611,0.8039817922748624,0.846020192746073,5
0.832,xgbtree,5,0.28633922613458707,0.9366884994320571,0.7162730322219432,9
0.832,xgbtree,5,0.2855369600420818,0.8355297131463886,0.7192591923289001,0
0.832,xgbtree,7,0.17388366812607273,0.7513630429049953,0.7283765781670809,10
0.832,xgbtree,5,0.18410488366382197,0.9391636792104692,0.9997774455696344,2
0.832,xgbtree,4,0.01898986683692783,0.8147370129590854,0.9523701785132289,4
0.832,xgbtree,4,0.025846346372272816,0.7079405182274058,0.9178135331720114,10
0.832,xgbtree,6,0.04712668113177642,0.9134809402516112,0.8859229570254683,1
0.832,xgbtree,6,0.07092989573953673,0.9359725646208972,0.6627918662503361,8
0.832,xgbtree,10,0.20037368236342445,0.7618205242790281,0.9445251360535621,0
0.832,xgbtree,5,0.24726609103148803,0.7682021535933017,0.8472892621532082,0
0.832,xgbtree,8,0.15658338876208291,0.7172405852703377,0.6475593303330243,5
0.832,xgbtree,4,0.05589288996066898,0.8990610332461074,0.646901464741677,1
0.832,xgbtree,6,0.15868828542297705,0.703982562245801,0.8826887269504369,5
0.832,xgbtree,4,0.24727483262307942,0.7570478896377608,0.9466906964778901,5
0.832,xgbtree,6,0.1887804422737099,0.9525005946634337,0.8108167554251849,6
0.832,xgbtree,5,0.060257315565831956,0.9237841635942459,0.6404111792333423,10
0.832,xgbtree,7,0.04954447059426457,0.8548289922531693,0.7706634703092277,6
0.832,xgbtree,4,0.0462870053621009,0.8219137024600058,0.8297141259536147,3
0.832,xgbtree,5,0.0958105108188465,0.980636602267623,0.807772808149457,9
0.832,xgbtree,5,0.1670280644041486,0.7572911041788757,0.6295054754242301,8
0.832,xgbtree,10,0.20060172018129377,0.8553302528336644,0.79910928606987,6
0.832,xgbtree,7,0.057311788592487575,0.7319959501503035,0.8421017400920391,4
0.832,xgbtree,3,0.2869426400423981,0.9046830139588564,0.6922007898800075,8
0.832,xgbtree,9,0.1479475739062764,0.7332635691855103,0.860131044499576,8
0.832,xgbtree,7,0.1910573380626738,0.7930560735519975,0.757246982306242,2
0.832,xgbtree,8,0.24136150596663355,0.8844152617501095,0.9201978477649391,1
0.832,xgbtree,10,0.1657196140079759,0.7792861425550655,0.8411201620474458,10
0.832,xgbtree,5,0.13548385636880994,0.7587470992235467,0.9833169905468822,0
0.832,xgbtree,10,0.24074473338900132,0.7350918137701228,0.90464350823313,3
0.832,xgbtree,10,0.20778799441410228,0.7975087819853797,0.8366197176277638,1
0.832,xgbtree,7,0.0671823037508875,0.9101850969251245,0.6657717359252274,2
0.832,xgbtree,5,0.1711689854762517,0.7267545222304761,0.8452628578990697,8
0.832,xgbtree,8,0.11624086902476846,0.715760926855728,0.669195287488401,10
0.832,xgbtree,9,0.10589775749016551,0.9746667312923819,0.6527697078883647,2
0.832,xgbtree,4,0.2666694246814586,0.9006090689916164,0.6489334978163243,0
0.832,xgbtree,3,0.09745265065226703,0.894873869791627,0.6869077215902507,3
0.832,xgbtree,5,0.1724661099188961,0.7171815390931442,0.7913216066546738,9
0.832,xgbtree,6,0.2672755385469645,0.7750618308549746,0.9757454039528966,5
0.832,xgbtree,9,0.2196185880433768,0.901177130965516,0.9691079025156796,10
0.832,xgbtree,10,0.12785249383654446,0.9852534191450104,0.8130964516662061,8
0.832,xgbtree,3,0.29421629481017586,0.8397912004729733,0.6651101484894753,6
0.832,xgbtree,7,0.03821583952521905,0.9244800276588648,0.7673303221352399,1
0.832,xgbtree,5,0.20175728796282782,0.7241463522426783,0.8247788196429611,0
0.832,xgbtree,9,0.21974354185862466,0.7779143028659745,0.7382206784561276,8
0.832,xgbtree,4,0.047375372238457204,0.9690395727287978,0.7430686408653855,5
0.832,xgbtree,5,0.23149960755370558,0.8462222546571865,0.6400705447420477,0
0.832,xgbtree,6,0.122948501331266,0.7800001222174614,0.7533782500773668,5
